"日付","始値","高値","安値","終値","前日比","出来高","売買代金","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","75DMA","100DMA","200DMA","5DVMA","25DVMA","75DVMA"
"2015/04/24","527.0","528.0","525.0","526.0","0.0","8,400","4,417","0","40,200","0.00","-","-","524.80","527.60","-","-","-","39,820","83,756","-"
"2015/04/27","532.0","536.0","529.0","533.0","+7.0","39,300","20,969","0","40,100","0.00","-","-","527.40","527.72","-","-","-","27,660","83,768","-"
"2015/04/28","536.0","536.0","531.0","531.0","-2.0","16,100","8,573","0","39,500","0.00","-","-","528.80","527.76","-","-","-","23,340","82,952","-"
"2015/04/30","530.0","530.0","523.0","523.0","-8.0","30,200","15,902","0","40,100","0.00","-","-","527.80","527.64","-","-","-","23,060","82,812","-"
"2015/05/01","521.0","524.0","520.0","522.0","-1.0","18,700","9,755","0","57,100","0.00","-","-","527.00","527.56","-","-","-","22,540","82,128","-"
"2015/05/07","524.0","524.0","521.0","521.0","-1.0","9,500","4,967","0","56,100","0.00","-","-","526.00","527.80","-","-","-","22,760","79,368","-"
"2015/05/08","520.0","524.0","520.0","524.0","+3.0","11,100","5,800","0","39,500","0.00","-","-","524.20","528.16","-","-","-","17,120","77,540","-"
"2015/05/11","524.0","526.0","515.0","521.0","-3.0","26,300","13,679","0","41,000","0.00","-","-","522.20","528.76","-","-","-","19,160","75,296","-"
"2015/05/12","521.0","525.0","520.0","520.0","-1.0","16,400","8,559","0","41,600","0.00","-","-","521.60","529.48","-","-","-","16,400","74,196","-"
"2015/05/13","521.0","529.0","520.0","524.0","+4.0","24,500","12,815","0","42,600","0.00","-","-","522.00","530.24","-","-","-","17,560","74,084","-"
"2015/05/14","521.0","525.0","521.0","522.0","-2.0","25,200","13,162","0","39,300","0.00","-","-","522.20","530.40","-","-","-","20,700","73,888","-"
"2015/05/15","522.0","525.0","516.0","521.0","-1.0","30,500","15,842","0","38,600","0.00","-","-","521.60","529.84","-","-","-","24,580","69,856","-"
"2015/05/18","520.0","524.0","516.0","519.0","-2.0","14,900","7,731","0","40,600","0.00","-","-","521.20","528.72","-","-","-","22,300","59,752","-"
"2015/05/19","523.0","540.0","521.0","540.0","+21.0","95,200","50,720","0","35,100","0.00","-","-","525.20","528.60","-","-","-","38,060","61,452","-"
"2015/05/20","541.0","549.0","534.0","542.0","+2.0","78,600","42,578","0","29,500","0.00","-","-","528.80","529.00","-","-","-","48,880","62,316","-"
"2015/05/21","532.0","555.0","532.0","555.0","+13.0","67,700","37,166","0","29,600","0.00","-","-","535.40","530.04","-","-","-","57,380","63,872","-"
"2015/05/22","545.0","554.0","534.0","537.0","-18.0","34,200","18,516","0","29,400","0.00","-","-","538.60","529.56","-","-","-","58,120","63,176","-"
"2015/05/25","538.0","547.0","538.0","542.0","+5.0","13,300","7,234","0","29,400","0.00","-","-","543.20","528.64","-","-","-","57,800","58,260","-"
"2015/05/26","545.0","548.0","537.0","547.0","+5.0","16,300","8,853","0","29,900","0.00","-","-","544.60","529.28","-","-","-","42,020","36,184","-"
"2015/05/27","546.0","546.0","538.0","538.0","-9.0","15,000","8,100","0","29,900","0.00","-","-","543.80","529.56","-","-","-","29,300","33,232","-"
"2015/05/28","540.0","540.0","533.0","538.0","0.0","13,700","7,342","0","29,800","0.00","-","-","540.40","529.76","-","-","-","18,500","31,832","-"
"2015/05/29","532.0","534.0","528.0","534.0","-4.0","16,100","8,555","0","29,800","0.00","-","-","539.80","530.32","-","-","-","14,880","28,472","-"
"2015/06/01","529.0","532.0","522.0","526.0","-8.0","65,600","34,432","0","29,800","0.00","-","-","536.60","530.40","-","-","-","25,340","29,588","-"
"2015/06/02","526.0","528.0","525.0","525.0","-1.0","17,400","9,168","0","27,500","0.00","-","-","532.20","530.28","-","-","-","25,560","29,020","-"
"2015/06/03","526.0","527.0","523.0","525.0","0.0","11,400","5,984","0","27,500","0.00","-","-","529.60","530.24","-","-","-","24,840","28,624","-"
"2015/06/04","530.0","535.0","527.0","531.0","+6.0","9,200","4,877","0","27,500","0.00","-","-","528.20","530.44","-","-","-","23,940","28,656","-"
"2015/06/05","531.0","531.0","526.0","531.0","0.0","14,200","7,521","0","27,900","0.00","-","-","527.60","530.36","-","-","-","23,560","27,652","-"
"2015/06/08","536.0","536.0","531.0","533.0","+2.0","10,800","5,768","0","28,500","0.00","-","-","529.00","530.44","-","-","-","12,600","27,440","-"
"2015/06/09","530.0","531.0","517.0","520.0","-13.0","46,400","24,289","0","37,600","0.00","-","-","528.00","530.32","-","-","-","18,400","28,088","-"
"2015/06/10","522.0","527.0","521.0","521.0","+1.0","11,500","6,008","0","32,600","0.00","-","-","527.20","530.28","525.29","-","-","18,420","27,800","119,284"
"2015/06/11","522.0","527.0","522.0","525.0","+4.0","9,300","4,872","0","29,600","0.00","-","-","526.00","530.44","525.83","-","-","18,440","27,792","85,922"
"2015/06/12","525.0","529.0","523.0","524.0","-1.0","11,900","6,247","0","28,300","0.00","-","-","524.60","530.44","526.39","-","-","17,980","27,824","81,516"
"2015/06/15","540.0","556.0","537.0","552.0","+28.0","194,100","105,896","0","47,200","0.00","-","-","528.40","531.68","527.19","-","-","54,640","34,536","79,701"
"2015/06/16","554.0","555.0","543.0","548.0","-4.0","45,300","24,903","0","44,800","0.00","-","-","534.00","532.80","527.96","-","-","54,420","35,692","78,560"
"2015/06/17","548.0","549.0","545.0","545.0","-3.0","25,100","13,724","0","41,800","0.00","-","-","538.80","533.64","528.76","-","-","57,140","35,716","77,408"
"2015/06/18","545.0","547.0","542.0","542.0","-3.0","13,000","7,078","0","46,300","0.00","-","-","542.20","534.44","529.53","-","-","57,880","35,228","76,265"
"2015/06/19","546.0","549.0","543.0","548.0","+6.0","14,900","8,151","0","45,600","0.00","-","-","547.00","535.52","530.19","-","-","58,480","34,604","71,880"
"2015/06/22","550.0","552.0","546.0","550.0","+2.0","15,800","8,673","0","45,100","0.00","-","-","546.60","536.76","530.55","-","-","22,820","34,640","66,282"
"2015/06/23","550.0","561.0","549.0","552.0","+2.0","61,600","34,089","0","48,800","0.00","-","-","547.40","537.24","530.92","-","-","26,080","33,296","64,160"
"2015/06/24","550.0","553.0","546.0","546.0","-6.0","27,800","15,254","0","47,900","0.00","-","-","547.60","537.40","531.12","-","-","26,620","31,264","62,617"
"2015/06/25","547.0","555.0","545.0","555.0","+9.0","19,700","10,863","0","55,600","0.00","-","-","550.20","537.40","531.12","-","-","27,960","29,344","58,321"
"2015/06/26","554.0","557.0","551.0","554.0","-1.0","15,400","8,547","0","53,600","0.00","-","-","551.40","538.08","531.31","-","-","28,060","28,592","55,074"
"2015/06/29","542.0","550.0","539.0","541.0","-13.0","37,700","20,447","0","54,300","0.00","-","-","549.60","538.04","531.65","-","-","32,440","29,568","52,709"
"2015/06/30","540.0","543.0","540.0","542.0","+1.0","9,200","4,977","0","55,400","0.00","-","-","547.60","537.84","531.85","-","-","21,960","29,284","51,001"
"2015/07/01","547.0","558.0","547.0","555.0","+13.0","36,800","20,341","0","40,500","0.00","-","-","549.40","538.52","532.28","-","-","23,760","30,156","50,892"
"2015/07/02","559.0","615.0","559.0","584.0","+29.0","267,100","156,181","0","48,000","0.00","-","-","555.20","540.36","533.03","-","-","73,240","40,292","53,522"
"2015/07/03","577.0","589.0","574.0","578.0","-6.0","56,600","32,785","0","42,200","0.00","-","-","560.00","542.12","533.63","-","-","81,480","41,912","53,392"
"2015/07/06","576.0","585.0","566.0","571.0","-7.0","84,500","48,561","0","44,900","0.00","-","-","566.00","543.92","534.19","-","-","90,840","42,668","53,917"
"2015/07/07","580.0","583.0","570.0","581.0","+10.0","73,400","42,416","0","47,800","0.00","-","-","573.80","546.16","534.80","-","-","103,680","44,908","53,266"
"2015/07/08","593.0","609.0","581.0","592.0","+11.0","125,400","74,143","0","76,200","0.00","-","-","581.20","548.84","535.63","-","-","121,400","49,468","54,200"
"2015/07/09","692.0","692.0","652.0","692.0","+100.0","575,300","394,934","0","76,100","0.00","-","-","602.80","555.28","537.77","-","-","183,040","72,112","61,508"
"2015/07/10","747.0","782.0","691.0","730.0","+38.0","1,094,500","809,500","0","33,900","0.00","-","-","633.20","563.24","540.44","-","-","390,620","115,324","75,581"
"2015/07/13","730.0","733.0","693.0","714.0","-16.0","235,100","167,397","0","38,600","0.00","-","-","661.80","570.48","542.89","-","-","420,740","124,296","78,229"
"2015/07/14","723.0","740.0","695.0","738.0","+24.0","160,500","115,325","0","39,000","0.00","-","-","693.20","579.20","545.72","-","-","438,160","128,860","79,920"
"2015/07/15","720.0","745.0","701.0","722.0","-16.0","204,400","147,000","0","38,400","0.00","-","-","719.20","587.24","548.36","540.78","-","453,960","136,576","82,168"
"2015/07/16","708.0","740.0","708.0","736.0","+14.0","83,900","61,021","0","36,000","0.00","-","-","728.00","595.68","551.31","543.29","-","355,680","139,560","82,240"
"2015/07/17","742.0","877.0","740.0","830.0","+94.0","612,200","500,310","0","57,100","0.00","-","-","748.00","607.92","555.51","546.77","-","259,220","163,572","89,645"
"2015/07/21","845.0","964.0","810.0","956.0","+126.0","454,000","405,078","0","53,400","0.00","-","-","796.40","624.08","561.51","551.41","-","303,000","173,968","94,600"
"2015/07/22","967.0","970.0","888.0","912.0","-44.0","478,800","438,952","0","62,400","0.00","-","-","831.20","638.64","566.97","555.63","-","366,660","191,308","100,398"
"2015/07/23","937.0","1,047.0","899.0","933.0","+21.0","455,200","434,368","0","68,100","0.00","-","-","873.40","654.16","572.68","560.11","-","416,820","208,512","106,104"
"2015/07/24","903.0","948.0","891.0","946.0","+13.0","182,800","167,495","0","57,000","0.00","-","-","915.40","670.32","578.39","564.73","-","436,600","215,304","108,140"
"2015/07/27","1,006.0","1,010.0","957.0","966.0","+20.0","427,000","420,854","0","65,100","0.00","-","-","942.60","687.04","584.13","569.40","-","399,560","231,788","112,082"
"2015/07/28","948.0","971.0","915.0","936.0","-30.0","201,900","192,404","0","68,100","0.00","-","-","938.60","702.48","589.32","573.53","-","349,140","239,232","111,208"
"2015/07/29","946.0","954.0","921.0","928.0","-8.0","88,300","82,526","0","60,500","0.00","-","-","941.80","717.52","594.45","577.57","-","271,040","240,300","111,682"
"2015/07/30","934.0","934.0","903.0","918.0","-10.0","84,300","77,025","0","54,300","0.00","-","-","938.80","732.40","599.60","581.44","-","196,860","242,560","112,046"
"2015/07/31","917.0","917.0","874.0","889.0","-29.0","115,900","103,820","0","54,600","0.00","-","-","927.40","745.76","604.40","584.78","-","183,480","246,408","113,208"
"2015/08/03","888.0","938.0","888.0","927.0","+38.0","94,500","86,572","0","58,100","0.00","-","-","919.60","760.68","609.44","588.65","-","116,980","249,572","113,780"
"2015/08/04","935.0","938.0","899.0","901.0","-26.0","62,400","57,006","0","59,900","0.00","-","-","912.60","775.08","613.92","592.51","-","89,080","250,560","112,796"
"2015/08/05","895.0","901.0","885.0","900.0","-1.0","51,400","45,879","0","60,200","0.00","-","-","907.00","789.40","618.84","596.24","-","81,700","252,248","105,905"
"2015/08/06","895.0","918.0","891.0","913.0","+13.0","41,800","38,025","0","61,800","0.00","-","-","906.00","803.72","623.93","600.14","-","73,200","252,448","105,278"
"2015/08/07","905.0","915.0","901.0","912.0","-1.0","31,600","28,643","0","62,900","0.00","-","-","910.60","816.84","628.99","603.98","-","56,340","243,028","105,050"
"2015/08/10","906.0","912.0","902.0","905.0","-7.0","29,800","26,999","0","63,500","0.00","-","-","906.20","829.92","634.12","607.70","-","43,400","241,956","104,113"
"2015/08/11","910.0","911.0","900.0","910.0","+5.0","19,200","17,395","0","63,200","0.00","-","-","908.00","843.48","639.27","611.51","-","34,760","239,344","103,866"
"2015/08/12","910.0","910.0","895.0","905.0","-5.0","48,700","43,995","0","62,900","0.00","-","-","909.00","856.44","644.29","615.21","-","34,220","238,356","104,094"
"2015/08/13","905.0","912.0","903.0","911.0","+6.0","28,800","26,175","0","67,400","0.00","-","-","908.60","869.20","649.43","619.02","-","31,620","234,492","104,194"
"2015/08/14","904.0","924.0","901.0","902.0","-9.0","51,500","46,810","0","70,800","0.00","-","-","906.60","877.60","654.44","622.73","-","35,600","213,540","104,769"
"2015/08/17","903.0","907.0","892.0","897.0","-5.0","28,000","25,160","0","69,400","0.00","-","-","905.00","884.28","659.29","626.40","-","35,240","170,880","104,618"
"2015/08/18","900.0","902.0","896.0","897.0","0.0","24,000","21,575","0","70,300","0.00","-","-","902.40","891.60","664.17","630.07","-","36,200","162,436","104,724"
"2015/08/19","899.0","902.0","890.0","891.0","-6.0","25,200","22,550","0","67,500","0.00","-","-","899.60","897.72","669.08","633.72","-","31,500","157,024","104,657"
"2015/08/20","887.0","887.0","852.0","857.0","-34.0","68,000","58,904","0","60,800","0.00","-","-","888.80","903.12","673.55","637.05","-","39,340","151,568","105,314"
"2015/08/21","814.0","837.0","800.0","814.0","-43.0","79,100","64,658","0","49,300","0.00","-","-","871.20","906.24","677.45","640.04","-","44,860","151,376","106,242"
"2015/08/24","775.0","800.0","700.0","707.0","-107.0","123,400","92,744","0","46,100","0.00","-","-","833.20","901.32","679.89","641.96","-","63,940","131,824","107,740"
"2015/08/25","650.0","733.0","636.0","652.0","-55.0","132,300","89,052","0","42,900","0.00","-","-","784.20","889.16","681.64","643.42","-","85,600","118,956","109,153"
"2015/08/26","702.0","710.0","670.0","710.0","+58.0","73,800","51,209","0","43,100","0.00","-","-","748.00","881.08","684.17","645.50","-","95,320","102,756","109,918"
"2015/08/27","720.0","748.0","718.0","731.0","+21.0","71,700","52,673","0","35,200","0.00","-","-","722.80","873.00","686.93","647.76","-","96,060","87,416","110,548"
"2015/08/28","741.0","796.0","741.0","787.0","+56.0","48,200","37,072","0","30,400","0.00","-","-","717.40","866.64","690.47","650.45","-","89,880","82,032","110,854"
"2015/08/31","790.0","800.0","783.0","789.0","+2.0","24,500","19,350","0","30,500","0.00","-","-","733.80","859.56","694.04","652.99","-","70,100","65,932","110,774"
"2015/09/01","784.0","784.0","736.0","736.0","-53.0","37,300","28,297","0","30,900","0.00","-","-","750.60","851.56","696.93","654.88","-","51,100","59,348","111,073"
"2015/09/02","701.0","770.0","701.0","742.0","+6.0","42,400","31,121","0","30,500","0.00","-","-","757.00","844.12","699.63","656.87","-","44,820","57,512","110,369"
"2015/09/03","772.0","774.0","754.0","754.0","+12.0","13,200","10,078","0","33,400","0.00","-","-","761.60","837.56","702.45","659.09","-","33,120","54,668","109,497"
"2015/09/04","756.0","756.0","716.0","740.0","-14.0","23,200","16,884","0","32,300","0.00","-","-","752.20","831.60","704.92","661.20","-","28,120","50,960","108,904"
"2015/09/07","718.0","728.0","698.0","705.0","-35.0","31,300","22,205","0","32,200","0.00","-","-","735.40","822.72","707.16","662.76","-","29,480","48,432","108,865"
"2015/09/08","711.0","719.0","695.0","703.0","-2.0","23,000","16,216","0","29,100","0.00","-","-","728.80","814.80","709.31","664.14","-","26,620","46,856","108,994"
"2015/09/09","725.0","766.0","713.0","763.0","+60.0","46,900","34,627","0","28,700","0.00","-","-","733.00","809.32","712.19","666.46","-","27,520","46,676","109,402"
"2015/09/10","730.0","760.0","720.0","760.0","-3.0","30,500","22,536","0","29,000","0.00","-","-","734.20","803.20","715.15","668.75","-","30,980","46,224","109,609"
"2015/09/11","751.0","760.0","745.0","756.0","-4.0","8,500","6,415","0","29,000","0.00","-","-","737.40","796.96","718.05","670.98","-","28,040","45,300","109,540"
"2015/09/14","795.0","831.0","764.0","778.0","+22.0","98,500","78,602","0","31,100","0.00","-","-","752.00","791.88","721.31","673.56","-","41,480","48,048","110,638"
"2015/09/15","769.0","795.0","755.0","768.0","-10.0","35,900","27,695","0","30,200","0.00","-","-","765.00","786.20","724.53","676.00","-","44,060","48,716","110,242"
"2015/09/16","770.0","785.0","757.0","757.0","-11.0","24,600","18,854","0","30,900","0.00","-","-","763.80","780.28","727.63","678.29","-","39,600","47,752","110,338"
"2015/09/17","758.0","775.0","757.0","761.0","+4.0","9,300","7,115","0","30,000","0.00","-","-","764.00","774.28","730.77","680.64","-","35,360","46,972","110,310"
"2015/09/18","825.0","845.0","797.0","800.0","+39.0","170,500","138,956","0","31,100","0.00","-","-","772.80","770.20","734.36","683.38","-","67,760","51,732","112,461"
"2015/09/24","800.0","813.0","783.0","812.0","+12.0","25,100","20,154","0","32,000","0.00","-","-","779.60","766.80","738.11","686.17","-","53,080","51,616","112,606"
"2015/09/25","804.0","815.0","800.0","806.0","-6.0","30,500","24,518","0","32,800","0.00","-","-","787.20","763.16","741.75","688.92","-","52,000","51,876","112,869"
"2015/09/28","805.0","806.0","800.0","803.0","-3.0","27,400","21,967","0","31,000","0.00","-","-","796.40","759.64","745.52","691.72","-","52,560","51,964","112,616"
"2015/09/29","798.0","808.0","766.0","805.0","+2.0","59,400","47,314","0","28,200","0.00","-","-","805.20","757.56","749.31","694.55","-","62,580","51,620","113,254"
"2015/09/30","806.0","806.0","790.0","806.0","+1.0","49,900","40,080","0","27,100","0.00","-","-","806.40","757.24","753.05","697.40","-","38,460","50,452","113,796"
"2015/10/01","800.0","804.0","792.0","793.0","-13.0","16,100","12,848","0","28,000","0.00","-","-","802.60","760.68","756.64","700.09","-","36,660","46,160","113,852"
"2015/10/02","799.0","804.0","797.0","804.0","+11.0","27,900","22,326","0","28,200","0.00","-","-","802.20","766.76","760.00","702.92","-","36,140","41,984","111,636"
"2015/10/05","805.0","820.0","801.0","818.0","+14.0","21,700","17,607","0","30,300","0.00","-","-","805.20","771.08","763.60","705.90","-","35,000","39,900","111,321"
"2015/10/06","826.0","859.0","816.0","846.0","+28.0","49,300","41,156","0","31,000","0.00","-","-","813.40","775.68","767.61","709.12","-","32,980","39,004","111,644"
"2015/10/07","831.0","888.0","825.0","888.0","+42.0","56,300","48,164","0","31,100","0.00","-","-","829.80","779.72","772.23","712.78","-","34,260","39,328","112,221"
"2015/10/08","873.0","884.0","865.0","867.0","-21.0","26,000","22,711","0","21,000","0.00","-","-","844.60","782.84","776.48","716.24","-","36,240","39,388","112,369"
"2015/10/09","882.0","882.0","871.0","877.0","+10.0","22,500","19,724","0","21,500","0.00","-","-","859.20","788.48","780.84","719.82","-","35,160","38,796","112,458"
"2015/10/13","877.0","877.0","863.0","870.0","-7.0","14,500","12,599","0","20,600","0.00","-","-","869.60","793.60","785.08","723.12","-","33,720","37,680","111,830"
"2015/10/14","873.0","888.0","850.0","888.0","+18.0","53,800","46,355","0","18,000","0.00","-","-","878.00","798.96","789.64","726.58","-","34,620","39,304","112,177"
"2015/10/15","845.0","845.0","800.0","825.0","-63.0","70,900","58,294","0","27,800","0.00","-","-","865.40","802.36","793.24","729.28","-","37,540","41,212","112,860"
"2015/10/16","827.0","831.0","800.0","802.0","-23.0","46,600","37,784","0","21,800","0.00","-","-","852.40","806.24","796.55","731.93","-","41,660","41,824","113,276"
"2015/10/19","767.0","801.0","760.0","784.0","-18.0","49,400","38,825","0","22,100","0.00","-","-","833.80","809.48","799.79","734.35","-","47,040","42,880","113,432"
"2015/10/20","780.0","793.0","780.0","781.0","-3.0","9,000","7,038","0","22,000","0.00","-","-","816.00","810.20","802.97","736.69","-","45,940","41,364","113,429"
"2015/10/21","782.0","783.0","770.0","770.0","-11.0","18,200","14,110","0","22,300","0.00","-","-","792.40","810.60","805.84","739.01","-","38,820","40,872","113,181"
"2015/10/22","768.0","768.0","760.0","761.0","-9.0","25,600","19,515","0","22,200","0.00","-","-","779.60","810.80","808.20","741.24","-","29,760","41,556","109,961"
"2015/10/23","762.0","772.0","762.0","770.0","+9.0","11,800","9,059","0","22,200","0.00","-","-","773.20","810.48","810.76","743.60","-","22,800","38,088","109,364"
"2015/10/26","773.0","800.0","773.0","788.0","+18.0","12,600","9,953","0","22,200","0.00","-","-","774.00","811.28","813.65","746.22","-","15,440","37,156","108,405"
"2015/10/27","796.0","796.0","780.0","780.0","-8.0","17,500","13,825","0","22,500","0.00","-","-","773.80","812.20","816.31","748.77","-","17,140","36,872","107,660"
"2015/10/28","782.0","798.0","782.0","786.0","+6.0","11,100","8,785","0","22,100","0.00","-","-","777.00","813.20","818.89","751.38","-","15,720","36,944","106,136"
"2015/10/29","796.0","807.0","792.0","804.0","+18.0","12,000","9,609","0","20,700","0.00","-","-","785.60","813.36","820.39","754.11","-","13,000","30,604","98,625"
"2015/10/30","793.0","804.0","793.0","802.0","-2.0","7,300","5,848","0","20,700","0.00","-","-","792.00","812.96","821.35","756.82","-","12,100","29,892","84,129"
"2015/11/02","791.0","795.0","775.0","777.0","-25.0","16,500","12,935","0","21,900","0.00","-","-","789.80","811.80","822.19","759.26","-","12,880","29,332","81,214"
"2015/11/04","798.0","798.0","780.0","781.0","+4.0","23,300","18,293","0","21,300","0.00","-","-","790.00","810.92","822.76","761.87","-","14,040","29,168","79,385"
"2015/11/05","781.0","788.0","781.0","781.0","0.0","9,700","7,589","0","21,300","0.00","-","-","789.00","809.96","823.55","764.47","-","13,760","27,180","76,789"
