取引種別,入日付,入値,数量,初期ストップ,出日付,出値,損益（円）,R倍数,%損益,期間
short,2011/06/07,849,100,879.0,2011/06/14,877.0,-2800.0,-0.9333333333333333,-3.297997644287397,6
long,2011/07/08,980,100,919,2011/07/15,930,-5000,-0.819672131147541,-5.1020408163265305,6
long,2011/07/21,981,100,934,2011/07/28,934,-4700,-1.0,-4.791029561671763,6
short,2011/08/08,870,100,922.0,2011/08/16,900,-3000,-0.5769230769230769,-3.4482758620689653,7
short,2011/09/12,880,100,919.0,2011/09/21,920,-4000,-1.0256410256410255,-4.545454545454546,7
short,2011/10/06,840,100,882.0,2011/10/12,882.0,-4200.0,-1.0,-5.0,4
short,2011/10/24,0,100,40.0,2011/10/25,890,-89000,-22.25,-Infinity,2
long,2011/12/12,1011,100,959,2011/12/22,1029,1800,0.34615384615384615,1.7804154302670623,9
long,2012/01/05,1181,100,1023,2012/02/01,1199,1800,0.11392405063291139,1.5241320914479255,19
long,2012/02/08,1281,100,1187,2012/03/01,1229,-5200,-0.5531914893617021,-4.059328649492584,17
short,2012/03/07,1150,100,1267.0,2012/03/09,1245.0,-9500.0,-0.811965811965812,-8.26086956521739,3
long,2012/03/09,1291,100,1196,2012/03/22,1200,-9100,-0.9578947368421052,-7.048799380325329,9
short,2012/03/27,1170,100,1234.0,2012/04/02,1201,-3100,-0.484375,-2.6495726495726495,5
short,2012/04/04,1159,100,1217.0,2012/04/17,1121,3800,0.6551724137931034,3.278688524590164,10
short,2012/05/07,1040,100,1115.0,2012/05/22,1011,2900,0.38666666666666666,2.7884615384615388,12
short,2012/06/01,969,100,1030.0,2012/06/11,1000,-3100,-0.5081967213114754,-3.199174406604747,7
long,2012/06/25,1080,100,1024,2012/07/09,1089,900,0.16071428571428573,0.8333333333333334,11
short,2012/08/03,949,100,1209.0,2012/08/10,991,-4200,-0.16153846153846155,-4.425711275026344,6
long,2012/09/13,1031,100,970,2012/09/25,1010,-2100,-0.3442622950819672,-2.0368574199806013,8
short,2012/10/03,980,100,1019.0,2012/10/17,1010.0,-3000.0,-0.7692307692307693,-3.061224489795918,10
long,2012/10/23,1021,100,989,2012/10/30,999,-2200,-0.6875,-2.1547502448579823,6
short,2012/11/08,980,100,1036.0,2012/11/16,1080,-10000,-1.7857142857142858,-10.204081632653061,7
long,2012/12/05,1061,100,1006,2012/12/10,1029,-3200,-0.5818181818181818,-3.016022620169651,4
long,2012/12/25,1080,100,1036,2013/01/16,1149,6900,1.5681818181818181,6.388888888888888,12
long,2013/01/22,1201,100,1139,2013/02/05,1219,1800,0.2903225806451613,1.4987510407993339,11
long,2013/02/27,1291,100,1199,2013/03/27,1359,6800,0.7391304347826086,5.267234701781565,20
long,2013/04/17,1400,100,1294,2013/05/15,1389,-1100,-0.10377358490566038,-0.7857142857142858,18
long,2013/05/21,1451,100,1363,2013/05/24,1363,-8800,-1.0,-6.064782908339077,4
short,2013/06/04,1289,100,1442.0,2013/07/02,1181,10800,0.7058823529411765,8.378588052754072,21
long,2013/07/31,1241,100,1181,2013/08/01,1180,-6100,-1.0166666666666666,-4.915390813859791,2
short,2013/08/22,1160,100,1244.0,2013/09/10,1170,-1000,-0.11904761904761904,-0.8620689655172413,14
long,2013/09/17,1401,100,1324,2013/09/26,1340,-6100,-0.7922077922077922,-4.354032833690221,7
short,2013/11/01,1329,100,1399.0,2013/11/15,1321,800,0.11428571428571428,0.601956358164033,10
long,2013/11/25,1391,100,1328,2013/12/11,1350,-4100,-0.6507936507936508,-2.9475197699496762,13
short,2013/12/13,1339,100,1437.0,2013/12/26,1311,2800,0.2857142857142857,2.0911127707244215,9
long,2013/12/30,1370,100,1292,2014/01/14,1329,-4100,-0.5256410256410257,-2.9927007299270074,7
long,2014/01/22,1451,100,1380,2014/01/30,1560,10900,1.5352112676056338,7.512060647829083,7
short,2014/03/03,1300,100,1405.0,2014/03/06,1379.0,-7900.0,-0.7523809523809524,-6.076923076923077,4
short,2014/03/20,1269,100,1332.0,2014/04/01,1311,-4200,-0.6666666666666666,-3.309692671394799,8
short,2014/04/11,1259,100,1320.0,2014/04/22,1310,-5100,-0.8360655737704918,-4.0508339952343135,8
short,2014/05/20,1249,100,1299.0,2014/05/28,1251,-200,-0.04,-0.16012810248198558,7
long,2014/06/18,1321,100,1263,2014/06/27,1309,-1200,-0.20689655172413793,-0.9084027252081757,8
long,2014/07/02,1360,100,1309,2014/07/11,1320,-4000,-0.7843137254901961,-2.941176470588235,8
short,2014/08/05,1279,100,1349.0,2014/08/19,1350,-7100,-1.0142857142857142,-5.551211884284597,11
short,2014/10/03,1289,100,1327.0,2014/10/30,1281,800,0.21052631578947367,0.6206361520558572,19
long,2014/11/26,1311,100,1257,2014/12/04,1299,-1200,-0.2222222222222222,-0.9153318077803204,7
short,2014/12/16,1259,100,1300.0,2014/12/19,1300,-4100,-1.0,-3.2565528196981735,4
short,2015/01/16,1249,100,1298.0,2015/01/26,1271,-2200,-0.4489795918367347,-1.7614091273018415,7
long,2015/02/18,1301,100,1261,2015/03/02,1329,2800,0.7,2.1521906225980016,9
long,2015/03/17,1331,100,1252,2015/03/19,1299,-3200,-0.4050632911392405,-2.404207362885049,3
long,2015/03/25,1350,100,1297,2015/03/30,1309,-4100,-0.7735849056603774,-3.037037037037037,4
long,2015/03/31,1371,100,1320,2015/04/17,1389,1800,0.35294117647058826,1.312910284463895,14
long,2015/05/19,1420,100,1374,2015/06/09,1449,2900,0.6304347826086957,2.0422535211267605,16
long,2015/06/15,1501,100,1437,2015/06/22,1460,-4100,-0.640625,-2.731512325116589,6
long,2015/07/01,1541,100,1464,2015/07/08,1464,-7700,-1.0,-4.99675535366645,6
long,2015/07/23,1531,100,1396,2015/07/27,1479,-5200,-0.3851851851851852,-3.3964728935336383,3
short,2015/08/04,1439,100,1530.0,2015/08/19,1391,4800,0.5274725274725275,3.3356497567755383,12
short,2015/08/21,1339,100,1407.0,2015/10/05,1260,7900,1.161764705882353,5.8999253174010455,29
long,2015/10/23,1311,100,1240,2015/11/04,1241,-7000,-0.9859154929577465,-5.339435545385203,8
long,2015/11/13,1341,100,1285,2015/11/16,1285,-5600,-1.0,-4.175988068605518,2
short,2015/12/10,1270,100,1320.0,2015/12/18,1291,-2100,-0.42,-1.6535433070866141,7
short,2015/12/21,1250,100,1291.0,2015/12/24,1291.0,-4100.0,-1.0,-3.2800000000000002,3
short,2016/01/12,1249,100,1300.0,2016/01/25,1211,3800,0.7450980392156863,3.042433947157726,10
short,2016/02/10,1179,100,1251.0,2016/02/26,1120,5900,0.8194444444444444,5.004240882103478,12
long,2016/03/07,1161,100,1083,2016/03/22,1219,5800,0.7435897435897436,4.995693367786391,11
long,2016/04/14,1221,100,1162,2016/04/22,1209,-1200,-0.2033898305084746,-0.9828009828009828,7
short,2016/04/26,1199,100,1249.0,2016/05/12,1221,-2200,-0.44,-1.834862385321101,9
short,2016/05/25,1169,100,1217.0,2016/07/13,1101,6800,1.4166666666666667,5.816937553464499,36
short,2016/07/28,1060,100,1103.0,2016/07/29,1103.0,-4300.0,-1.0,-4.056603773584905,2
long,2016/08/04,1131,100,1086,2016/08/05,1086,-4500,-1.0,-3.978779840848806,2
short,2016/09/15,1069,100,1103.0,2016/09/23,1081,-1200,-0.35294117647058826,-1.1225444340505144,5
long,2016/10/21,1121,100,1087,2016/10/24,1087,-3400,-1.0,-3.033006244424621,2
long,2016/11/22,1161,100,1096,2016/12/14,1229,6800,1.0461538461538462,5.8570198105081825,16
long,2016/12/22,1301,100,1248,2016/12/26,1248,-5300,-1.0,-4.073789392774789,2
short,2017/02/07,1239,100,1284.0,2017/02/13,1261,-2200,-0.4888888888888889,-1.7756255044390639,5
short,2017/04/06,1219,100,1266.0,2017/05/02,1200,1900,0.40425531914893614,1.5586546349466777,19
long,2017/06/14,1201,100,1162,2017/07/03,1249,4800,1.2307692307692308,3.996669442131557,14
long,2017/07/21,1291,100,1249,2017/08/02,1290,-100,-0.023809523809523808,-0.0774593338497289,9
short,2017/08/15,1240,100,1287.0,2017/08/30,1276.0,-3600.0,-0.7659574468085106,-2.903225806451613,12
long,2017/09/01,1281,100,1244,2017/09/12,1244,-3700,-1.0,-2.888368462138954,8
short,2017/09/12,1249,100,1293.0,2017/09/19,1271,-2200,-0.5,-1.7614091273018415,5
short,2017/09/26,1229,100,1280.0,2017/10/18,1237,-800,-0.1568627450980392,-0.6509357200976403,16
long,2017/10/27,1256,100,1231,2017/10/31,1225,-3100,-1.24,-2.4681528662420384,3
short,2017/11/17,1224,100,1265,2017/11/28,1225,-100,-0.024390243902439025,-0.08169934640522876,7
short,2017/11/29,1200,100,1242,2017/11/30,1228,-2800,-0.6666666666666666,-2.3333333333333335,2
short,2017/12/22,1179,100,1220,2018/01/04,1185,-600,-0.14634146341463414,-0.5089058524173028,7
long,2018/01/11,1220,100,953,2018/01/17,1199,-2100,-0.07865168539325842,-1.7213114754098362,5
short,2018/01/31,1188,100,1333,2018/02/21,1166,2200,0.15172413793103448,1.8518518518518516,15
short,2018/03/19,1158,100,1197,2018/03/26,1186,-2800,-0.717948717948718,-2.4179620034542317,5
short,2018/04/23,0,100,36,2018/04/24,1165,-116500,-32.361111111111114,-Infinity,2
long,2018/05/08,1190,100,929,2018/05/15,1156,-3400,-0.13026819923371646,-2.857142857142857,6
short,2018/06/06,1150,100,1181,2018/06/07,1181,-3100,-1.0,-2.6956521739130435,2
short,2018/06/25,1149,100,1184,2018/07/20,1063,8600,2.4571428571428573,7.484769364664926,19
short,2018/08/07,1065,100,1108,2018/08/16,1053,1200,0.27906976744186046,1.1267605633802817,8
short,2018/08/17,1031,100,1055,2018/08/29,1054,-2300,-0.9583333333333334,-2.2308438409311346,9
short,2018/09/13,999,100,1034.0,2018/09/20,1034.0,-3500.0,-1.0,-3.5035035035035036,5
long,2018/09/25,1080,100,1039,2018/09/26,1039,-4100,-1.0,-3.7962962962962963,2
long,2018/09/28,1150,100,1092,2018/10/02,1092,-5800,-1.0,-5.043478260869565,3
short,2018/10/16,1015,100,1084,2018/10/24,1030,-1500,-0.21739130434782608,-1.477832512315271,7
short,2018/10/26,1000,100,1050,2018/11/02,1005,-500,-0.1,-0.5,6
short,2018/11/14,938,100,988,2018/12/03,923,1500,0.3,1.5991471215351813,13
short,2018/12/11,897,100,946,2019/01/07,836,6100,1.2448979591836735,6.800445930880714,15
long,2019/02/20,903,100,845,2019/02/28,875,-2800,-0.4827586206896552,-3.10077519379845,7
short,2019/03/07,852,100,899,2019/04/02,854,-200,-0.0425531914893617,-0.2347417840375587,18
